ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-13,28.021896127641455,15.794605939624864,29.895415505304335,28.021896127641455,28.021896127641455,-5.011830945139963,-5.011830945139963,-5.011830945139963,0.9531213295405455,0.9531213295405455,0.9531213295405455,-5.964952274680509,-5.964952274680509,-5.964952274680509,0.0,0.0,0.0,23.010065182501492
2023-01-14,28.007354387831818,13.262079888909318,26.980179838197525,28.007354387831818,28.007354387831818,-8.328400218976117,-8.328400218976117,-8.328400218976117,-2.338186583015197,-2.338186583015197,-2.338186583015197,-5.990213635960921,-5.990213635960921,-5.990213635960921,0.0,0.0,0.0,19.6789541688557
2023-01-15,27.99281264802218,11.250670631867441,24.601046327643047,27.99281264802218,27.99281264802218,-10.142962955640149,-10.142962955640149,-10.142962955640149,-4.1906901593578105,-4.1906901593578105,-4.1906901593578105,-5.9522727962823385,-5.9522727962823385,-5.9522727962823385,0.0,0.0,0.0,17.84984969238203
2023-01-16,27.978270908212547,16.95127672196506,29.952501912081196,27.978270908212547,27.978270908212547,-4.158475063545054,-4.158475063545054,-4.158475063545054,1.6992627287496935,1.6992627287496935,1.6992627287496935,-5.857737792294747,-5.857737792294747,-5.857737792294747,0.0,0.0,0.0,23.819795844667492
2023-01-17,27.96372916840291,17.038201429666344,30.460155950161717,27.96372916840291,27.96372916840291,-4.3833522733697805,-4.3833522733697805,-4.3833522733697805,1.3306298185785133,1.3306298185785133,1.3306298185785133,-5.713982091948294,-5.713982091948294,-5.713982091948294,0.0,0.0,0.0,23.58037689503313
2023-01-18,27.949187428593273,16.89808162539032,30.106777297144287,27.949187428593273,27.949187428593273,-4.802616549094575,-4.802616549094575,-4.802616549094575,0.7263168954846062,0.7263168954846062,0.7263168954846062,-5.528933444579182,-5.528933444579182,-5.528933444579182,0.0,0.0,0.0,23.146570879498697
2023-01-19,27.934645688783636,17.770371121427964,30.666607562449954,27.934645688783636,27.934645688783636,-3.4913139486101383,-3.4913139486101383,-3.4913139486101383,1.8195459699977239,1.8195459699977239,1.8195459699977239,-5.310859918607862,-5.310859918607862,-5.310859918607862,0.0,0.0,0.0,24.443331740173498
2023-01-20,27.920103948974003,17.025827840011026,30.620619700322266,27.920103948974003,27.920103948974003,-4.1150375737875695,-4.1150375737875695,-4.1150375737875695,0.9531213295370884,0.9531213295370884,0.9531213295370884,-5.068158903324658,-5.068158903324658,-5.068158903324658,0.0,0.0,0.0,23.805066375186435
2023-01-21,27.90556219909552,14.120160525588249,27.438402424342996,27.90556219909552,27.90556219909552,-7.1473411095644686,-7.1473411095644686,-7.1473411095644686,-2.338186583014028,-2.338186583014028,-2.338186583014028,-4.80915452655044,-4.80915452655044,-4.80915452655044,0.0,0.0,0.0,20.75822108953105
2023-01-22,27.891020449217045,12.30158894634563,26.827539214936127,27.891020449217045,27.891020449217045,-8.73259862947744,-8.73259862947744,-8.73259862947744,-4.190690159355674,-4.190690159355674,-4.190690159355674,-4.541908470121768,-4.541908470121768,-4.541908470121768,0.0,0.0,0.0,19.158421819739605
2023-01-23,27.876478699338563,18.389029399020107,31.913282157228384,27.876478699338563,27.876478699338563,-2.5747858396388255,-2.5747858396388255,-2.5747858396388255,1.6992627287502622,1.6992627287502622,1.6992627287502622,-4.274048568389087,-4.274048568389087,-4.274048568389087,0.0,0.0,0.0,25.301692859699738
2023-01-24,27.861936949460087,18.685521288216393,31.95411230572638,27.861936949460087,27.861936949460087,-2.6819890541482554,-2.6819890541482554,-2.6819890541482554,1.3306298185743608,1.3306298185743608,1.3306298185743608,-4.012618872722616,-4.012618872722616,-4.012618872722616,0.0,0.0,0.0,25.179947895311834
2023-01-25,27.84739519958161,18.38106312372083,32.12874841904455,27.84739519958161,27.84739519958161,-3.0376371860552074,-3.0376371860552074,-3.0376371860552074,0.7263168954886252,0.7263168954886252,0.7263168954886252,-3.7639540815438326,-3.7639540815438326,-3.7639540815438326,0.0,0.0,0.0,24.8097580135264
2023-01-26,27.83285344970313,19.855655690924056,32.45759731844293,27.83285344970313,27.83285344970313,-1.7140344267512633,-1.7140344267512633,-1.7140344267512633,1.819545970000336,1.819545970000336,1.819545970000336,-3.5335803967515993,-3.5335803967515993,-3.5335803967515993,0.0,0.0,0.0,26.118819022951868
2023-01-27,27.81831169982465,19.248034338373497,32.04055291192082,27.81831169982465,27.81831169982465,-2.37302267085665,-2.37302267085665,-2.37302267085665,0.9531213295514057,0.9531213295514057,0.9531213295514057,-3.3261440004080556,-3.3261440004080556,-3.3261440004080556,0.0,0.0,0.0,25.445289028968002
2023-01-28,27.803769949946172,15.697610409836374,28.946319841294816,27.803769949946172,27.803769949946172,-5.4835540606417394,-5.4835540606417394,-5.4835540606417394,-2.3381865830039694,-2.3381865830039694,-2.3381865830039694,-3.1453674776377696,-3.1453674776377696,-3.1453674776377696,0.0,0.0,0.0,22.320215889304432
2023-01-29,27.789228200067694,13.824599748504895,27.090977520778747,27.789228200067694,27.789228200067694,-7.184723828476188,-7.184723828476188,-7.184723828476188,-4.190690159353537,-4.190690159353537,-4.190690159353537,-2.994033669122653,-2.994033669122653,-2.994033669122653,0.0,0.0,0.0,20.604504371591506
